"LOCATION","Country","SUBJECT","Subject","FREQUENCY","Frequency","TIME","Time","Value","Flag Codes","Flags"
"AUT","Austria","LMUNRLTT_STSA","Registered unemployment, Level, Total, sa","Q","Quarterly","2007-Q4","Q4-2007",218823.7,,
"AUT","Austria","LMUNRLTT_STSA","Registered unemployment, Level, Total, sa","Q","Quarterly","2008-Q1","Q1-2008",198484.4,,
"AUT","Austria","LMUNRLTT_STSA","Registered unemployment, Level, Total, sa","Q","Quarterly","2008-Q2","Q2-2008",207893.4,,
"AUT","Austria","LMUNRLTT_STSA","Registered unemployment, Level, Total, sa","Q","Quarterly","2008-Q3","Q3-2008",214965.1,,
"AUT","Austria","LMUNRLTT_STSA","Registered unemployment, Level, Total, sa","Q","Quarterly","2008-Q4","Q4-2008",227668.7,,
"AUT","Austria","LMUNRLTT_STSA","Registered unemployment, Level, Total, sa","Q","Quarterly","2009-Q1","Q1-2009",248852.8,,
"AUT","Austria","LMUNRLTT_STSA","Registered unemployment, Level, Total, sa","Q","Quarterly","2009-Q2","Q2-2009",262751.4,,
"AUT","Austria","LMUNRLTT_STSA","Registered unemployment, Level, Total, sa","Q","Quarterly","2009-Q3","Q3-2009",267727.9,,
"AUT","Austria","LMUNRLTT_STSA","Registered unemployment, Level, Total, sa","Q","Quarterly","2009-Q4","Q4-2009",261903,,
"AUT","Austria","LMUNRLTT_STSA","Registered unemployment, Level, Total, sa","Q","Quarterly","2010-Q1","Q1-2010",258988.1,,
"AUT","Austria","LMUNRLTT_STSA","Registered unemployment, Level, Total, sa","Q","Quarterly","2010-Q2","Q2-2010",251561.5,,
"AUT","Austria","LMUNRLTT_STSA","Registered unemployment, Level, Total, sa","Q","Quarterly","2010-Q3","Q3-2010",246891.4,,
"AUT","Austria","LMUNRLTT_STSA","Registered unemployment, Level, Total, sa","Q","Quarterly","2010-Q4","Q4-2010",245687,,
"AUT","Austria","LMUNRLTT_STSA","Registered unemployment, Level, Total, sa","Q","Quarterly","2011-Q1","Q1-2011",242692.1,,
"AUT","Austria","LMUNRLTT_STSA","Registered unemployment, Level, Total, sa","Q","Quarterly","2011-Q2","Q2-2011",244630.5,,
"AUT","Austria","LMUNRLTT_STSA","Registered unemployment, Level, Total, sa","Q","Quarterly","2011-Q3","Q3-2011",247854.7,,
"AUT","Austria","LMUNRLTT_STSA","Registered unemployment, Level, Total, sa","Q","Quarterly","2011-Q4","Q4-2011",251630.6,,
"AUT","Austria","LMUNRLTT_STSA","Registered unemployment, Level, Total, sa","Q","Quarterly","2012-Q1","Q1-2012",254774.9,,
"AUT","Austria","LMUNRLTT_STSA","Registered unemployment, Level, Total, sa","Q","Quarterly","2012-Q2","Q2-2012",257826.6,,
"AUT","Austria","LMUNRLTT_STSA","Registered unemployment, Level, Total, sa","Q","Quarterly","2012-Q3","Q3-2012",262097.5,,
"AUT","Austria","LMUNRLTT_STSA","Registered unemployment, Level, Total, sa","Q","Quarterly","2012-Q4","Q4-2012",267874,,
"AUT","Austria","LMUNRLTT_STSA","Registered unemployment, Level, Total, sa","Q","Quarterly","2013-Q1","Q1-2013",275838.5,,
"AUT","Austria","LMUNRLTT_STSA","Registered unemployment, Level, Total, sa","Q","Quarterly","2013-Q2","Q2-2013",279515.8,,
"AUT","Austria","LMUNRLTT_STSA","Registered unemployment, Level, Total, sa","Q","Quarterly","2013-Q3","Q3-2013",292456.2,,
"AUT","Austria","LMUNRLTT_STSA","Registered unemployment, Level, Total, sa","Q","Quarterly","2013-Q4","Q4-2013",301015.6,,
"AUT","Austria","LMUNRLTT_STSA","Registered unemployment, Level, Total, sa","Q","Quarterly","2014-Q1","Q1-2014",306227.6,,
"AUT","Austria","LMUNRLTT_STSA","Registered unemployment, Level, Total, sa","Q","Quarterly","2014-Q2","Q2-2014",315713.4,,
"AUT","Austria","LMUNRLTT_STSA","Registered unemployment, Level, Total, sa","Q","Quarterly","2014-Q3","Q3-2014",322981.4,,
"AUT","Austria","LMUNRLTT_STSA","Registered unemployment, Level, Total, sa","Q","Quarterly","2014-Q4","Q4-2014",332506.6,,
"AUT","Austria","LMUNRLTT_STSA","Registered unemployment, Level, Total, sa","Q","Quarterly","2015-Q1","Q1-2015",346264,,
"AUT","Austria","LMUNRLTT_STSA","Registered unemployment, Level, Total, sa","Q","Quarterly","2015-Q2","Q2-2015",355834,,
"AUT","Austria","LMUNRLTT_STSA","Registered unemployment, Level, Total, sa","Q","Quarterly","2015-Q3","Q3-2015",355833.5,,
"AUT","Austria","LMUNRLTT_STSA","Registered unemployment, Level, Total, sa","Q","Quarterly","2015-Q4","Q4-2015",359394.9,,
"AUT","Austria","LMUNRLTT_STSA","Registered unemployment, Level, Total, sa","Q","Quarterly","2016-Q1","Q1-2016",358937.6,,
"AUT","Austria","LMUNRLTT_STSA","Registered unemployment, Level, Total, sa","Q","Quarterly","2016-Q2","Q2-2016",358466.1,,
"AUT","Austria","LMUNRLTT_STSA","Registered unemployment, Level, Total, sa","Q","Quarterly","2016-Q3","Q3-2016",356138.6,,
"AUT","Austria","LMUNRLTT_STSA","Registered unemployment, Level, Total, sa","Q","Quarterly","2016-Q4","Q4-2016",355708.8,,
"AUT","Austria","LMUNRLTT_STSA","Registered unemployment, Level, Total, sa","Q","Quarterly","2017-Q1","Q1-2017",352892.9,,
"AUT","Austria","LMUNRLTT_STSA","Registered unemployment, Level, Total, sa","Q","Quarterly","2017-Q2","Q2-2017",343081.2,,
"AUT","Austria","LMUNRLTT_STSA","Registered unemployment, Level, Total, sa","Q","Quarterly","2017-Q3","Q3-2017",336668.2,,
"AUT","Austria","LMUNRLTT_STSA","Registered unemployment, Level, Total, sa","Q","Quarterly","2017-Q4","Q4-2017",327260.1,,
"AUT","Austria","LMUNRLTT_STSA","Registered unemployment, Level, Total, sa","Q","Quarterly","2018-Q1","Q1-2018",317938.4,,
"AUT","Austria","LMUNRLTT_STSA","Registered unemployment, Level, Total, sa","Q","Quarterly","2018-Q2","Q2-2018",313163.7,,
"AUT","Austria","LMUNRLTT_STSA","Registered unemployment, Level, Total, sa","Q","Quarterly","2018-Q3","Q3-2018",311251.3,,
"AUT","Austria","LMUNRLTT_STSA","Registered unemployment, Level, Total, sa","Q","Quarterly","2018-Q4","Q4-2018",306075.6,,
"AUT","Austria","LMUNRLTT_STSA","Registered unemployment, Level, Total, sa","Q","Quarterly","2019-Q1","Q1-2019",302519.6,,
"AUT","Austria","LMUNRLTT_STSA","Registered unemployment, Level, Total, sa","Q","Quarterly","2019-Q2","Q2-2019",302997.5,,
"AUT","Austria","LMUNRLTT_STSA","Registered unemployment, Level, Total, sa","Q","Quarterly","2019-Q3","Q3-2019",301381,,
"BEL","Belgium","LMJVTTUV_STSA","Job vacancies, Total, Unfilled vacancies (stock), sa","Q","Quarterly","2000-Q1","Q1-2000",52622.47,,
"BEL","Belgium","LMJVTTUV_STSA","Job vacancies, Total, Unfilled vacancies (stock), sa","Q","Quarterly","2000-Q2","Q2-2000",54032.51,,
"BEL","Belgium","LMJVTTUV_STSA","Job vacancies, Total, Unfilled vacancies (stock), sa","Q","Quarterly","2000-Q3","Q3-2000",53338.96,,
"BEL","Belgium","LMJVTTUV_STSA","Job vacancies, Total, Unfilled vacancies (stock), sa","Q","Quarterly","2000-Q4","Q4-2000",52499.06,,
"BEL","Belgium","LMJVTTUV_STSA","Job vacancies, Total, Unfilled vacancies (stock), sa","Q","Quarterly","2001-Q1","Q1-2001",50435.82,,
"BEL","Belgium","LMJVTTUV_STSA","Job vacancies, Total, Unfilled vacancies (stock), sa","Q","Quarterly","2001-Q2","Q2-2001",47526.1,,
"BEL","Belgium","LMJVTTUV_STSA","Job vacancies, Total, Unfilled vacancies (stock), sa","Q","Quarterly","2001-Q3","Q3-2001",44794.79,,
"BEL","Belgium","LMJVTTUV_STSA","Job vacancies, Total, Unfilled vacancies (stock), sa","Q","Quarterly","2001-Q4","Q4-2001",42657.68,,
"BEL","Belgium","LMJVTTUV_STSA","Job vacancies, Total, Unfilled vacancies (stock), sa","Q","Quarterly","2002-Q1","Q1-2002",41544.44,,
"BEL","Belgium","LMJVTTUV_STSA","Job vacancies, Total, Unfilled vacancies (stock), sa","Q","Quarterly","2002-Q2","Q2-2002",41781.91,,
"BEL","Belgium","LMJVTTUV_STSA","Job vacancies, Total, Unfilled vacancies (stock), sa","Q","Quarterly","2002-Q3","Q3-2002",41713.15,,
"BEL","Belgium","LMJVTTUV_STSA","Job vacancies, Total, Unfilled vacancies (stock), sa","Q","Quarterly","2002-Q4","Q4-2002",39428.99,,
"BEL","Belgium","LMJVTTUV_STSA","Job vacancies, Total, Unfilled vacancies (stock), sa","Q","Quarterly","2003-Q1","Q1-2003",40810.64,,
"BEL","Belgium","LMJVTTUV_STSA","Job vacancies, Total, Unfilled vacancies (stock), sa","Q","Quarterly","2003-Q2","Q2-2003",39446.1,,
"BEL","Belgium","LMJVTTUV_STSA","Job vacancies, Total, Unfilled vacancies (stock), sa","Q","Quarterly","2003-Q3","Q3-2003",40222.85,,
"BEL","Belgium","LMJVTTUV_STSA","Job vacancies, Total, Unfilled vacancies (stock), sa","Q","Quarterly","2003-Q4","Q4-2003",41612.38,,
"BEL","Belgium","LMJVTTUV_STSA","Job vacancies, Total, Unfilled vacancies (stock), sa","Q","Quarterly","2004-Q1","Q1-2004",48241.22,,
"BEL","Belgium","LMUNRLTT_STSA","Registered unemployment, Level, Total, sa","Q","Quarterly","2000-Q1","Q1-2000",484527.1,,
"BEL","Belgium","LMUNRLTT_STSA","Registered unemployment, Level, Total, sa","Q","Quarterly","2000-Q2","Q2-2000",476911.4,,
"BEL","Belgium","LMUNRLTT_STSA","Registered unemployment, Level, Total, sa","Q","Quarterly","2000-Q3","Q3-2000",471479.2,,
"BEL","Belgium","LMUNRLTT_STSA","Registered unemployment, Level, Total, sa","Q","Quarterly","2000-Q4","Q4-2000",464789.3,,
"BEL","Belgium","LMUNRLTT_STSA","Registered unemployment, Level, Total, sa","Q","Quarterly","2001-Q1","Q1-2001",463774.3,,
"BEL","Belgium","LMUNRLTT_STSA","Registered unemployment, Level, Total, sa","Q","Quarterly","2001-Q2","Q2-2001",467488.9,,
"BEL","Belgium","LMUNRLTT_STSA","Registered unemployment, Level, Total, sa","Q","Quarterly","2001-Q3","Q3-2001",474540.3,,
"BEL","Belgium","LMUNRLTT_STSA","Registered unemployment, Level, Total, sa","Q","Quarterly","2001-Q4","Q4-2001",473154.5,,
"BEL","Belgium","LMUNRLTT_STSA","Registered unemployment, Level, Total, sa","Q","Quarterly","2002-Q1","Q1-2002",476443.8,,
"BEL","Belgium","LMUNRLTT_STSA","Registered unemployment, Level, Total, sa","Q","Quarterly","2002-Q2","Q2-2002",485642.7,,
"BEL","Belgium","LMUNRLTT_STSA","Registered unemployment, Level, Total, sa","Q","Quarterly","2002-Q3","Q3-2002",495437,,
"BEL","Belgium","LMUNRLTT_STSA","Registered unemployment, Level, Total, sa","Q","Quarterly","2002-Q4","Q4-2002",508399.8,,
"BEL","Belgium","LMUNRLTT_STSA","Registered unemployment, Level, Total, sa","Q","Quarterly","2003-Q1","Q1-2003",519925.9,,
"BEL","Belgium","LMUNRLTT_STSA","Registered unemployment, Level, Total, sa","Q","Quarterly","2003-Q2","Q2-2003",533709.9,,
"BEL","Belgium","LMUNRLTT_STSA","Registered unemployment, Level, Total, sa","Q","Quarterly","2003-Q3","Q3-2003",546383.8,,
"BEL","Belgium","LMUNRLTT_STSA","Registered unemployment, Level, Total, sa","Q","Quarterly","2003-Q4","Q4-2003",552542.4,,
"BEL","Belgium","LMUNRLTT_STSA","Registered unemployment, Level, Total, sa","Q","Quarterly","2004-Q1","Q1-2004",564101.2,,
"BEL","Belgium","LMUNRLTT_STSA","Registered unemployment, Level, Total, sa","Q","Quarterly","2004-Q2","Q2-2004",571338.6,,
"BEL","Belgium","LMUNRLTT_STSA","Registered unemployment, Level, Total, sa","Q","Quarterly","2004-Q3","Q3-2004",579401.7,,
"BEL","Belgium","LMUNRLTT_STSA","Registered unemployment, Level, Total, sa","Q","Quarterly","2004-Q4","Q4-2004",591606.8,,
"BEL","Belgium","LMUNRLTT_STSA","Registered unemployment, Level, Total, sa","Q","Quarterly","2005-Q1","Q1-2005",593151.8,,
"BEL","Belgium","LMUNRLTT_STSA","Registered unemployment, Level, Total, sa","Q","Quarterly","2005-Q2","Q2-2005",595979.2,,
"BEL","Belgium","LMUNRLTT_STSA","Registered unemployment, Level, Total, sa","Q","Quarterly","2005-Q3","Q3-2005",597648.5,,
"BEL","Belgium","LMUNRLTT_STSA","Registered unemployment, Level, Total, sa","Q","Quarterly","2005-Q4","Q4-2005",598810.2,,
"BEL","Belgium","LMUNRLTT_STSA","Registered unemployment, Level, Total, sa","Q","Quarterly","2006-Q1","Q1-2006",596758.7,,
"BEL","Belgium","LMUNRLTT_STSA","Registered unemployment, Level, Total, sa","Q","Quarterly","2006-Q2","Q2-2006",596928.8,,
"BEL","Belgium","LMUNRLTT_STSA","Registered unemployment, Level, Total, sa","Q","Quarterly","2006-Q3","Q3-2006",588984.4,,
"BEL","Belgium","LMUNRLTT_STSA","Registered unemployment, Level, Total, sa","Q","Quarterly","2006-Q4","Q4-2006",570372.8,,
"BEL","Belgium","LMUNRLTT_STSA","Registered unemployment, Level, Total, sa","Q","Quarterly","2007-Q1","Q1-2007",554026.2,,
"BEL","Belgium","LMUNRLTT_STSA","Registered unemployment, Level, Total, sa","Q","Quarterly","2007-Q2","Q2-2007",537465.5,,
"BEL","Belgium","LMUNRLTT_STSA","Registered unemployment, Level, Total, sa","Q","Quarterly","2007-Q3","Q3-2007",524382.8,,
"BEL","Belgium","LMUNRLTT_STSA","Registered unemployment, Level, Total, sa","Q","Quarterly","2007-Q4","Q4-2007",513960.8,,
"BEL","Belgium","LMUNRLTT_STSA","Registered unemployment, Level, Total, sa","Q","Quarterly","2008-Q1","Q1-2008",504425.6,,
"BEL","Belgium","LMUNRLTT_STSA","Registered unemployment, Level, Total, sa","Q","Quarterly","2008-Q2","Q2-2008",500532.5,,
"BEL","Belgium","LMUNRLTT_STSA","Registered unemployment, Level, Total, sa","Q","Quarterly","2008-Q3","Q3-2008",501948.9,,
"BEL","Belgium","LMUNRLTT_STSA","Registered unemployment, Level, Total, sa","Q","Quarterly","2008-Q4","Q4-2008",512553,,
"BEL","Belgium","LMUNRLTT_STSA","Registered unemployment, Level, Total, sa","Q","Quarterly","2009-Q1","Q1-2009",532239.4,,
"BEL","Belgium","LMUNRLTT_STSA","Registered unemployment, Level, Total, sa","Q","Quarterly","2009-Q2","Q2-2009",552080.7,,
"BEL","Belgium","LMUNRLTT_STSA","Registered unemployment, Level, Total, sa","Q","Quarterly","2009-Q3","Q3-2009",562727.9,,
"BEL","Belgium","LMUNRLTT_STSA","Registered unemployment, Level, Total, sa","Q","Quarterly","2009-Q4","Q4-2009",571067.4,,
"BEL","Belgium","LMUNRLTT_STSA","Registered unemployment, Level, Total, sa","Q","Quarterly","2010-Q1","Q1-2010",574250.3,,
"BEL","Belgium","LMUNRLTT_STSA","Registered unemployment, Level, Total, sa","Q","Quarterly","2010-Q2","Q2-2010",569726.3,,
"BEL","Belgium","LMUNRLTT_STSA","Registered unemployment, Level, Total, sa","Q","Quarterly","2010-Q3","Q3-2010",567363.6,,
"BEL","Belgium","LMUNRLTT_STSA","Registered unemployment, Level, Total, sa","Q","Quarterly","2010-Q4","Q4-2010",557426.6,,
"BEL","Belgium","LMUNRLTT_STSA","Registered unemployment, Level, Total, sa","Q","Quarterly","2011-Q1","Q1-2011",549201.7,,
"BEL","Belgium","LMUNRLTT_STSA","Registered unemployment, Level, Total, sa","Q","Quarterly","2011-Q2","Q2-2011",546564.1,,
"BEL","Belgium","LMUNRLTT_STSA","Registered unemployment, Level, Total, sa","Q","Quarterly","2011-Q3","Q3-2011",544468.8,,
"BEL","Belgium","LMUNRLTT_STSA","Registered unemployment, Level, Total, sa","Q","Quarterly","2011-Q4","Q4-2011",545656.1,,
"BEL","Belgium","LMUNRLTT_STSA","Registered unemployment, Level, Total, sa","Q","Quarterly","2012-Q1","Q1-2012",553652.8,,
"BEL","Belgium","LMUNRLTT_STSA","Registered unemployment, Level, Total, sa","Q","Quarterly","2012-Q2","Q2-2012",556967.8,,
"BEL","Belgium","LMUNRLTT_STSA","Registered unemployment, Level, Total, sa","Q","Quarterly","2012-Q3","Q3-2012",562471,,
"BEL","Belgium","LMUNRLTT_STSA","Registered unemployment, Level, Total, sa","Q","Quarterly","2012-Q4","Q4-2012",568378.1,,
"BEL","Belgium","LMUNRLTT_STSA","Registered unemployment, Level, Total, sa","Q","Quarterly","2013-Q1","Q1-2013",572662.4,,
"BEL","Belgium","LMUNRLTT_STSA","Registered unemployment, Level, Total, sa","Q","Quarterly","2013-Q2","Q2-2013",580987.2,,
"BEL","Belgium","LMUNRLTT_STSA","Registered unemployment, Level, Total, sa","Q","Quarterly","2013-Q3","Q3-2013",589003.4,,
"BEL","Belgium","LMUNRLTT_STSA","Registered unemployment, Level, Total, sa","Q","Quarterly","2013-Q4","Q4-2013",594554,,
"BEL","Belgium","LMUNRLTT_STSA","Registered unemployment, Level, Total, sa","Q","Quarterly","2014-Q1","Q1-2014",599626.1,,
"BEL","Belgium","LMUNRLTT_STSA","Registered unemployment, Level, Total, sa","Q","Quarterly","2014-Q2","Q2-2014",598848.3,,
"BEL","Belgium","LMUNRLTT_STSA","Registered unemployment, Level, Total, sa","Q","Quarterly","2014-Q3","Q3-2014",597971.6,,
"BEL","Belgium","LMUNRLTT_STSA","Registered unemployment, Level, Total, sa","Q","Quarterly","2014-Q4","Q4-2014",594648.3,,
"BEL","Belgium","LMUNRLTT_STSA","Registered unemployment, Level, Total, sa","Q","Quarterly","2015-Q1","Q1-2015",590526.7,,
"BEL","Belgium","LMUNRLTT_STSA","Registered unemployment, Level, Total, sa","Q","Quarterly","2015-Q2","Q2-2015",582222.4,,
"BEL","Belgium","LMUNRLTT_STSA","Registered unemployment, Level, Total, sa","Q","Quarterly","2015-Q3","Q3-2015",573845.8,,
"BEL","Belgium","LMUNRLTT_STSA","Registered unemployment, Level, Total, sa","Q","Quarterly","2015-Q4","Q4-2015",567509.8,,
"BEL","Belgium","LMUNRLTT_STSA","Registered unemployment, Level, Total, sa","Q","Quarterly","2016-Q1","Q1-2016",560935.7,,
"BEL","Belgium","LMUNRLTT_STSA","Registered unemployment, Level, Total, sa","Q","Quarterly","2016-Q2","Q2-2016",556411.5,,
"BEL","Belgium","LMUNRLTT_STSA","Registered unemployment, Level, Total, sa","Q","Quarterly","2016-Q3","Q3-2016",549637.4,,
"BEL","Belgium","LMUNRLTT_STSA","Registered unemployment, Level, Total, sa","Q","Quarterly","2016-Q4","Q4-2016",544587.4,,
"BEL","Belgium","LMUNRLTT_STSA","Registered unemployment, Level, Total, sa","Q","Quarterly","2017-Q1","Q1-2017",538492.8,,
"BEL","Belgium","LMUNRLTT_STSA","Registered unemployment, Level, Total, sa","Q","Quarterly","2017-Q2","Q2-2017",531022.1,,
"BEL","Belgium","LMUNRLTT_STSA","Registered unemployment, Level, Total, sa","Q","Quarterly","2017-Q3","Q3-2017",520287.9,,
"BEL","Belgium","LMUNRLTT_STSA","Registered unemployment, Level, Total, sa","Q","Quarterly","2017-Q4","Q4-2017",511753.6,,
"BEL","Belgium","LMUNRLTT_STSA","Registered unemployment, Level, Total, sa","Q","Quarterly","2018-Q1","Q1-2018",503397.2,,
"BEL","Belgium","LMUNRLTT_STSA","Registered unemployment, Level, Total, sa","Q","Quarterly","2018-Q2","Q2-2018",495303.8,,
"BEL","Belgium","LMUNRLTT_STSA","Registered unemployment, Level, Total, sa","Q","Quarterly","2018-Q3","Q3-2018",493353.3,,
"BEL","Belgium","LMUNRLTT_STSA","Registered unemployment, Level, Total, sa","Q","Quarterly","2018-Q4","Q4-2018",487741.4,,
"BEL","Belgium","LMUNRLTT_STSA","Registered unemployment, Level, Total, sa","Q","Quarterly","2019-Q1","Q1-2019",482772.5,,
"BEL","Belgium","LMUNRLTT_STSA","Registered unemployment, Level, Total, sa","Q","Quarterly","2019-Q2","Q2-2019",479331.5,,
"BEL","Belgium","LMUNRLTT_STSA","Registered unemployment, Level, Total, sa","Q","Quarterly","2019-Q3","Q3-2019",472027,,
"CZE","Czech Republic","LMJVTTUV_STSA","Job vacancies, Total, Unfilled vacancies (stock), sa","Q","Quarterly","2000-Q1","Q1-2000",38674.06,,
"CZE","Czech Republic","LMJVTTUV_STSA","Job vacancies, Total, Unfilled vacancies (stock), sa","Q","Quarterly","2000-Q2","Q2-2000",44110.31,,
"CZE","Czech Republic","LMJVTTUV_STSA","Job vacancies, Total, Unfilled vacancies (stock), sa","Q","Quarterly","2000-Q3","Q3-2000",49542.67,,
"CZE","Czech Republic","LMJVTTUV_STSA","Job vacancies, Total, Unfilled vacancies (stock), sa","Q","Quarterly","2000-Q4","Q4-2000",54474.96,,
"CZE","Czech Republic","LMJVTTUV_STSA","Job vacancies, Total, Unfilled vacancies (stock), sa","Q","Quarterly","2001-Q1","Q1-2001",57553.38,,
"CZE","Czech Republic","LMJVTTUV_STSA","Job vacancies, Total, Unfilled vacancies (stock), sa","Q","Quarterly","2001-Q2","Q2-2001",58424.96,,
"CZE","Czech Republic","LMJVTTUV_STSA","Job vacancies, Total, Unfilled vacancies (stock), sa","Q","Quarterly","2001-Q3","Q3-2001",59013.7,,
"CZE","Czech Republic","LMJVTTUV_STSA","Job vacancies, Total, Unfilled vacancies (stock), sa","Q","Quarterly","2001-Q4","Q4-2001",57717.97,,
"CZE","Czech Republic","LMJVTTUV_STSA","Job vacancies, Total, Unfilled vacancies (stock), sa","Q","Quarterly","2002-Q1","Q1-2002",52540.34,,
"CZE","Czech Republic","LMJVTTUV_STSA","Job vacancies, Total, Unfilled vacancies (stock), sa","Q","Quarterly","2002-Q2","Q2-2002",48361.91,,
"CZE","Czech Republic","LMJVTTUV_STSA","Job vacancies, Total, Unfilled vacancies (stock), sa","Q","Quarterly","2002-Q3","Q3-2002",47144.5,,
"CZE","Czech Republic","LMJVTTUV_STSA","Job vacancies, Total, Unfilled vacancies (stock), sa","Q","Quarterly","2002-Q4","Q4-2002",44421.57,,
"CZE","Czech Republic","LMJVTTUV_STSA","Job vacancies, Total, Unfilled vacancies (stock), sa","Q","Quarterly","2003-Q1","Q1-2003",42456.93,,
"CZE","Czech Republic","LMJVTTUV_STSA","Job vacancies, Total, Unfilled vacancies (stock), sa","Q","Quarterly","2003-Q2","Q2-2003",41564.61,,
"CZE","Czech Republic","LMJVTTUV_STSA","Job vacancies, Total, Unfilled vacancies (stock), sa","Q","Quarterly","2003-Q3","Q3-2003",42561.36,,
"CZE","Czech Republic","LMJVTTUV_STSA","Job vacancies, Total, Unfilled vacancies (stock), sa","Q","Quarterly","2003-Q4","Q4-2003",43371.11,,
"CZE","Czech Republic","LMJVTTUV_STSA","Job vacancies, Total, Unfilled vacancies (stock), sa","Q","Quarterly","2004-Q1","Q1-2004",44497.37,,
